date,state,fips,cases,deaths,daily_cases,daily_deaths,year_month,year,code
2021-01-20,North Dakota,38,96244,1409,151,1,2021-01,2021,ND
2021-01-21,North Dakota,38,96392,1422,148,13,2021-01,2021,ND
2021-01-22,North Dakota,38,96592,1428,200,6,2021-01,2021,ND
2021-01-23,North Dakota,38,96745,1436,153,8,2021-01,2021,ND
2021-01-24,North Dakota,38,96842,1436,97,0,2021-01,2021,ND
2021-01-25,North Dakota,38,96899,1436,57,0,2021-01,2021,ND
2021-01-26,North Dakota,38,97031,1440,132,4,2021-01,2021,ND
2021-01-27,North Dakota,38,97185,1441,154,1,2021-01,2021,ND
2021-01-28,North Dakota,38,97330,1442,145,1,2021-01,2021,ND
2021-01-29,North Dakota,38,97483,1444,153,2,2021-01,2021,ND
2021-01-30,North Dakota,38,97587,1447,104,3,2021-01,2021,ND
2021-01-31,North Dakota,38,97655,1447,68,0,2021-01,2021,ND
2021-02-01,North Dakota,38,97708,1447,53,0,2021-02,2021,ND
2021-02-02,North Dakota,38,97823,1447,115,0,2021-02,2021,ND
2021-02-03,North Dakota,38,97961,1447,138,0,2021-02,2021,ND
2021-02-04,North Dakota,38,98059,1447,98,0,2021-02,2021,ND
2021-02-05,North Dakota,38,98120,1451,61,4,2021-02,2021,ND
2021-02-06,North Dakota,38,98131,1453,11,2,2021-02,2021,ND
2021-02-07,North Dakota,38,98180,1453,49,0,2021-02,2021,ND
2021-02-08,North Dakota,38,98210,1454,30,1,2021-02,2021,ND
2021-02-09,North Dakota,38,98205,1457,5,3,2021-02,2021,ND
2021-02-10,North Dakota,38,98244,1459,39,2,2021-02,2021,ND
2021-02-11,North Dakota,38,98383,1460,139,1,2021-02,2021,ND
2021-02-12,North Dakota,38,98496,1461,113,1,2021-02,2021,ND
2021-02-13,North Dakota,38,98581,1461,85,0,2021-02,2021,ND
2021-02-14,North Dakota,38,98627,1461,46,0,2021-02,2021,ND
2021-02-15,North Dakota,38,98673,1461,46,0,2021-02,2021,ND
2021-02-16,North Dakota,38,98811,1461,138,0,2021-02,2021,ND
2021-02-17,North Dakota,38,98931,1461,120,0,2021-02,2021,ND
2021-02-18,North Dakota,38,99064,1465,133,4,2021-02,2021,ND
2021-02-19,North Dakota,38,99183,1465,119,0,2021-02,2021,ND
2021-02-20,North Dakota,38,99258,1467,75,2,2021-02,2021,ND
2021-02-21,North Dakota,38,99307,1468,49,1,2021-02,2021,ND
2021-02-22,North Dakota,38,99342,1468,35,0,2021-02,2021,ND
2021-02-23,North Dakota,38,99446,1469,104,1,2021-02,2021,ND
2021-02-24,North Dakota,38,99561,1470,115,1,2021-02,2021,ND
2021-02-25,North Dakota,38,99651,1471,90,1,2021-02,2021,ND
2021-02-26,North Dakota,38,99741,1472,90,1,2021-02,2021,ND
2021-02-27,North Dakota,38,99810,1475,69,3,2021-02,2021,ND
2021-02-28,North Dakota,38,99839,1475,29,0,2021-02,2021,ND
2021-03-01,North Dakota,38,99882,1475,43,0,2021-03,2021,ND
2021-03-02,North Dakota,38,99987,1477,105,2,2021-03,2021,ND
2021-03-03,North Dakota,38,100097,1478,110,1,2021-03,2021,ND
2021-03-04,North Dakota,38,100214,1478,117,0,2021-03,2021,ND
2021-03-05,North Dakota,38,100308,1478,94,0,2021-03,2021,ND
2021-03-06,North Dakota,38,100387,1479,79,1,2021-03,2021,ND
2021-03-07,North Dakota,38,100421,1479,34,0,2021-03,2021,ND
2021-03-08,North Dakota,38,100449,1479,28,0,2021-03,2021,ND
2021-03-09,North Dakota,38,100544,1479,95,0,2021-03,2021,ND
2021-03-10,North Dakota,38,100645,1481,101,2,2021-03,2021,ND
2021-03-11,North Dakota,38,100757,1485,112,4,2021-03,2021,ND
2021-03-12,North Dakota,38,100878,1486,121,1,2021-03,2021,ND
2021-03-13,North Dakota,38,100973,1488,95,2,2021-03,2021,ND
2021-03-14,North Dakota,38,101007,1488,34,0,2021-03,2021,ND
2021-03-15,North Dakota,38,101032,1488,25,0,2021-03,2021,ND
2021-03-16,North Dakota,38,101181,1489,149,1,2021-03,2021,ND
2021-03-17,North Dakota,38,101315,1490,134,1,2021-03,2021,ND
2021-03-18,North Dakota,38,101434,1490,119,0,2021-03,2021,ND
2021-03-19,North Dakota,38,101545,1491,111,1,2021-03,2021,ND
2021-03-20,North Dakota,38,101633,1492,88,1,2021-03,2021,ND
2021-03-21,North Dakota,38,101682,1492,49,0,2021-03,2021,ND
2021-03-22,North Dakota,38,101732,1492,50,0,2021-03,2021,ND
2021-03-23,North Dakota,38,101896,1494,164,2,2021-03,2021,ND
2021-03-24,North Dakota,38,102032,1495,136,1,2021-03,2021,ND
2021-03-25,North Dakota,38,102230,1497,198,2,2021-03,2021,ND
2021-03-26,North Dakota,38,102414,1498,184,1,2021-03,2021,ND
2021-03-27,North Dakota,38,102568,1498,154,0,2021-03,2021,ND
2021-03-28,North Dakota,38,102615,1498,47,0,2021-03,2021,ND
2021-03-29,North Dakota,38,102671,1498,56,0,2021-03,2021,ND
2021-03-30,North Dakota,38,102912,1498,241,0,2021-03,2021,ND
2021-03-31,North Dakota,38,103123,1498,211,0,2021-03,2021,ND
2021-04-01,North Dakota,38,103331,1498,208,0,2021-04,2021,ND
2021-04-02,North Dakota,38,103492,1498,161,0,2021-04,2021,ND
2021-04-03,North Dakota,38,103609,1498,117,0,2021-04,2021,ND
2021-04-04,North Dakota,38,103670,1498,61,0,2021-04,2021,ND
2021-04-05,North Dakota,38,103745,1497,75,1,2021-04,2021,ND
2021-04-06,North Dakota,38,104005,1499,260,2,2021-04,2021,ND
2021-04-07,North Dakota,38,104198,1499,193,0,2021-04,2021,ND
2021-04-08,North Dakota,38,104395,1499,197,0,2021-04,2021,ND
2021-04-09,North Dakota,38,104519,1501,124,2,2021-04,2021,ND
2021-04-10,North Dakota,38,104732,1502,213,1,2021-04,2021,ND
2021-04-11,North Dakota,38,104776,1502,44,0,2021-04,2021,ND
2021-04-12,North Dakota,38,104839,1502,63,0,2021-04,2021,ND
2021-04-13,North Dakota,38,105070,1504,231,2,2021-04,2021,ND
2021-04-14,North Dakota,38,105246,1505,176,1,2021-04,2021,ND
2021-04-15,North Dakota,38,105411,1506,165,1,2021-04,2021,ND
2021-04-16,North Dakota,38,105588,1509,177,3,2021-04,2021,ND
2021-04-17,North Dakota,38,105727,1510,139,1,2021-04,2021,ND
2021-04-18,North Dakota,38,105785,1510,58,0,2021-04,2021,ND
2021-04-19,North Dakota,38,105836,1510,51,0,2021-04,2021,ND
2021-04-20,North Dakota,38,106073,1513,237,3,2021-04,2021,ND
2021-04-21,North Dakota,38,106249,1515,176,2,2021-04,2021,ND
2021-04-22,North Dakota,38,106416,1515,167,0,2021-04,2021,ND
2021-04-23,North Dakota,38,106568,1517,152,2,2021-04,2021,ND
2021-04-24,North Dakota,38,106687,1517,119,0,2021-04,2021,ND
2021-04-25,North Dakota,38,106719,1517,32,0,2021-04,2021,ND
2021-04-26,North Dakota,38,106840,1517,121,0,2021-04,2021,ND
2021-04-27,North Dakota,38,107029,1517,189,0,2021-04,2021,ND
2021-04-28,North Dakota,38,107185,1517,156,0,2021-04,2021,ND
2021-04-29,North Dakota,38,107329,1522,144,5,2021-04,2021,ND
2021-04-30,North Dakota,38,107504,1523,175,1,2021-04,2021,ND
2021-05-01,North Dakota,38,107670,1525,166,2,2021-05,2021,ND
2021-05-02,North Dakota,38,107739,1525,69,0,2021-05,2021,ND
2021-05-03,North Dakota,38,107794,1525,55,0,2021-05,2021,ND
2021-05-04,North Dakota,38,107943,1525,149,0,2021-05,2021,ND
2021-05-05,North Dakota,38,108112,1528,169,3,2021-05,2021,ND
2021-05-06,North Dakota,38,108249,1530,137,2,2021-05,2021,ND
2021-05-07,North Dakota,38,108371,1529,122,1,2021-05,2021,ND
2021-05-08,North Dakota,38,108469,1529,98,0,2021-05,2021,ND
2021-05-09,North Dakota,38,108512,1529,43,0,2021-05,2021,ND
2021-05-10,North Dakota,38,108556,1529,44,0,2021-05,2021,ND
2021-05-11,North Dakota,38,108682,1532,126,3,2021-05,2021,ND
2021-05-12,North Dakota,38,108793,1532,111,0,2021-05,2021,ND
2021-05-13,North Dakota,38,108907,1533,114,1,2021-05,2021,ND
2021-05-14,North Dakota,38,109003,1534,96,1,2021-05,2021,ND
2021-05-15,North Dakota,38,109087,1534,84,0,2021-05,2021,ND
2021-05-16,North Dakota,38,109134,1534,47,0,2021-05,2021,ND
2021-05-17,North Dakota,38,109165,1534,31,0,2021-05,2021,ND
2021-05-18,North Dakota,38,109265,1534,100,0,2021-05,2021,ND
2021-05-19,North Dakota,38,109392,1536,127,2,2021-05,2021,ND
2021-05-20,North Dakota,38,109470,1537,78,1,2021-05,2021,ND
2021-05-21,North Dakota,38,109539,1537,69,0,2021-05,2021,ND
2021-05-22,North Dakota,38,109607,1537,68,0,2021-05,2021,ND
2021-05-23,North Dakota,38,109633,1537,26,0,2021-05,2021,ND
2021-05-24,North Dakota,38,109663,1537,30,0,2021-05,2021,ND
2021-05-25,North Dakota,38,109743,1537,80,0,2021-05,2021,ND
2021-05-26,North Dakota,38,109810,1539,67,2,2021-05,2021,ND
2021-05-27,North Dakota,38,109851,1541,41,2,2021-05,2021,ND
2021-05-28,North Dakota,38,109900,1543,49,2,2021-05,2021,ND
2021-05-29,North Dakota,38,109946,1543,46,0,2021-05,2021,ND
2021-05-30,North Dakota,38,109966,1543,20,0,2021-05,2021,ND
2021-05-31,North Dakota,38,109975,1543,9,0,2021-05,2021,ND
2021-06-01,North Dakota,38,109993,1543,18,0,2021-06,2021,ND
2021-06-02,North Dakota,38,110076,1543,83,0,2021-06,2021,ND
2021-06-03,North Dakota,38,110129,1546,53,3,2021-06,2021,ND
2021-06-04,North Dakota,38,110182,1546,53,0,2021-06,2021,ND
2021-06-05,North Dakota,38,110209,1547,27,1,2021-06,2021,ND
2021-06-06,North Dakota,38,110230,1547,21,0,2021-06,2021,ND
2021-06-07,North Dakota,38,110246,1547,16,0,2021-06,2021,ND
2021-06-08,North Dakota,38,110285,1547,39,0,2021-06,2021,ND
2021-06-09,North Dakota,38,110329,1548,44,1,2021-06,2021,ND
2021-06-10,North Dakota,38,110382,1548,53,0,2021-06,2021,ND
2021-06-11,North Dakota,38,110417,1551,35,3,2021-06,2021,ND
2021-06-12,North Dakota,38,110457,1551,40,0,2021-06,2021,ND
2021-06-13,North Dakota,38,110463,1551,6,0,2021-06,2021,ND
2021-06-14,North Dakota,38,110471,1551,8,0,2021-06,2021,ND
2021-06-15,North Dakota,38,110504,1552,33,1,2021-06,2021,ND
2021-06-16,North Dakota,38,110523,1553,19,1,2021-06,2021,ND
2021-06-17,North Dakota,38,110551,1554,28,1,2021-06,2021,ND
2021-06-18,North Dakota,38,110575,1554,24,0,2021-06,2021,ND
2021-06-19,North Dakota,38,110590,1554,15,0,2021-06,2021,ND
2021-06-20,North Dakota,38,110598,1554,8,0,2021-06,2021,ND
2021-06-21,North Dakota,38,110602,1554,4,0,2021-06,2021,ND
2021-06-22,North Dakota,38,110629,1557,27,3,2021-06,2021,ND
2021-06-23,North Dakota,38,110645,1557,16,0,2021-06,2021,ND
2021-06-24,North Dakota,38,110658,1558,13,1,2021-06,2021,ND
2021-06-25,North Dakota,38,110675,1558,17,0,2021-06,2021,ND
2021-06-26,North Dakota,38,110688,1559,13,1,2021-06,2021,ND
2021-06-27,North Dakota,38,110694,1559,6,0,2021-06,2021,ND
2021-06-28,North Dakota,38,110697,1559,3,0,2021-06,2021,ND
2021-06-29,North Dakota,38,110711,1559,14,0,2021-06,2021,ND
2021-06-30,North Dakota,38,110738,1559,27,0,2021-06,2021,ND
2021-07-01,North Dakota,38,110749,1559,11,0,2021-07,2021,ND
2021-07-02,North Dakota,38,110760,1559,11,0,2021-07,2021,ND
2021-07-03,North Dakota,38,110765,1559,5,0,2021-07,2021,ND
2021-07-04,North Dakota,38,110767,1559,2,0,2021-07,2021,ND
2021-07-05,North Dakota,38,110776,1559,9,0,2021-07,2021,ND
2021-07-06,North Dakota,38,110782,1559,6,0,2021-07,2021,ND
2021-07-07,North Dakota,38,110810,1559,28,0,2021-07,2021,ND
2021-07-08,North Dakota,38,110839,1561,29,2,2021-07,2021,ND
2021-07-09,North Dakota,38,110852,1563,13,2,2021-07,2021,ND
2021-07-10,North Dakota,38,110879,1563,27,0,2021-07,2021,ND
2021-07-11,North Dakota,38,110888,1563,9,0,2021-07,2021,ND
2021-07-12,North Dakota,38,110889,1563,1,0,2021-07,2021,ND
2021-07-13,North Dakota,38,110930,1563,41,0,2021-07,2021,ND
2021-07-14,North Dakota,38,110957,1567,27,4,2021-07,2021,ND
2021-07-15,North Dakota,38,110989,1567,32,0,2021-07,2021,ND
2021-07-16,North Dakota,38,111006,1567,17,0,2021-07,2021,ND
2021-07-17,North Dakota,38,111031,1568,25,1,2021-07,2021,ND
2021-07-18,North Dakota,38,111039,1568,8,0,2021-07,2021,ND
2021-07-19,North Dakota,38,111050,1568,11,0,2021-07,2021,ND
2021-07-20,North Dakota,38,111098,1568,48,0,2021-07,2021,ND
2021-07-21,North Dakota,38,111124,1569,26,1,2021-07,2021,ND
2021-07-22,North Dakota,38,111158,1569,34,0,2021-07,2021,ND
2021-07-23,North Dakota,38,111201,1569,43,0,2021-07,2021,ND
2021-07-24,North Dakota,38,111246,1569,45,0,2021-07,2021,ND
2021-07-25,North Dakota,38,111258,1569,12,0,2021-07,2021,ND
2021-07-26,North Dakota,38,111296,1569,38,0,2021-07,2021,ND
2021-07-27,North Dakota,38,111362,1569,66,0,2021-07,2021,ND
2021-07-28,North Dakota,38,111442,1569,80,0,2021-07,2021,ND
2021-07-29,North Dakota,38,111517,1569,75,0,2021-07,2021,ND
2021-07-30,North Dakota,38,111601,1570,84,1,2021-07,2021,ND
2021-07-31,North Dakota,38,111675,1570,74,0,2021-07,2021,ND
2021-08-01,North Dakota,38,111705,1570,30,0,2021-08,2021,ND
2021-08-02,North Dakota,38,111730,1570,25,0,2021-08,2021,ND
2021-08-03,North Dakota,38,111868,1571,138,1,2021-08,2021,ND
2021-08-04,North Dakota,38,111964,1572,96,1,2021-08,2021,ND
2021-08-05,North Dakota,38,112081,1572,117,0,2021-08,2021,ND
2021-08-06,North Dakota,38,112200,1573,119,1,2021-08,2021,ND
2021-08-07,North Dakota,38,112316,1573,116,0,2021-08,2021,ND
2021-08-08,North Dakota,38,112367,1573,51,0,2021-08,2021,ND
2021-08-09,North Dakota,38,112393,1573,26,0,2021-08,2021,ND
2021-08-10,North Dakota,38,112591,1573,198,0,2021-08,2021,ND
2021-08-11,North Dakota,38,112775,1574,184,1,2021-08,2021,ND
2021-08-12,North Dakota,38,112925,1576,150,2,2021-08,2021,ND
2021-08-13,North Dakota,38,113094,1576,169,0,2021-08,2021,ND
2021-08-14,North Dakota,38,113256,1576,162,0,2021-08,2021,ND
2021-08-15,North Dakota,38,113361,1576,105,0,2021-08,2021,ND
2021-08-16,North Dakota,38,113435,1576,74,0,2021-08,2021,ND
2021-08-17,North Dakota,38,113704,1579,269,3,2021-08,2021,ND
2021-08-18,North Dakota,38,113956,1579,252,0,2021-08,2021,ND
2021-08-19,North Dakota,38,114210,1580,254,1,2021-08,2021,ND
2021-08-20,North Dakota,38,114512,1581,302,1,2021-08,2021,ND
2021-08-21,North Dakota,38,114721,1582,209,1,2021-08,2021,ND
2021-08-22,North Dakota,38,114837,1582,116,0,2021-08,2021,ND
2021-08-23,North Dakota,38,114946,1582,109,0,2021-08,2021,ND
2021-08-24,North Dakota,38,115343,1584,397,2,2021-08,2021,ND
2021-08-25,North Dakota,38,115700,1587,357,3,2021-08,2021,ND
2021-08-26,North Dakota,38,116054,1588,354,1,2021-08,2021,ND
2021-08-27,North Dakota,38,116337,1592,283,4,2021-08,2021,ND
2021-08-28,North Dakota,38,116698,1592,361,0,2021-08,2021,ND
2021-08-29,North Dakota,38,116870,1592,172,0,2021-08,2021,ND
2021-08-30,North Dakota,38,117009,1592,139,0,2021-08,2021,ND
2021-08-31,North Dakota,38,117529,1592,520,0,2021-08,2021,ND
2021-09-01,North Dakota,38,117987,1593,458,1,2021-09,2021,ND
2021-09-02,North Dakota,38,118523,1594,536,1,2021-09,2021,ND
2021-09-03,North Dakota,38,118963,1596,440,2,2021-09,2021,ND
2021-09-04,North Dakota,38,119383,1596,420,0,2021-09,2021,ND
2021-09-05,North Dakota,38,119588,1596,205,0,2021-09,2021,ND
2021-09-06,North Dakota,38,119724,1596,136,0,2021-09,2021,ND
2021-09-07,North Dakota,38,119995,1596,271,0,2021-09,2021,ND
2021-09-08,North Dakota,38,120634,1599,639,3,2021-09,2021,ND
2021-09-09,North Dakota,38,121249,1603,615,4,2021-09,2021,ND
2021-09-10,North Dakota,38,121881,1603,632,0,2021-09,2021,ND
2021-09-11,North Dakota,38,122383,1605,502,2,2021-09,2021,ND
2021-09-12,North Dakota,38,122591,1605,208,0,2021-09,2021,ND
2021-09-13,North Dakota,38,122768,1605,177,0,2021-09,2021,ND
2021-09-14,North Dakota,38,123136,1608,368,3,2021-09,2021,ND
2021-09-15,North Dakota,38,124079,1612,943,4,2021-09,2021,ND
2021-09-16,North Dakota,38,124652,1616,573,4,2021-09,2021,ND
2021-09-17,North Dakota,38,125142,1617,490,1,2021-09,2021,ND
2021-09-18,North Dakota,38,125630,1618,488,1,2021-09,2021,ND
2021-09-19,North Dakota,38,125829,1618,199,0,2021-09,2021,ND
2021-09-20,North Dakota,38,126050,1618,221,0,2021-09,2021,ND
2021-09-21,North Dakota,38,126675,1626,625,8,2021-09,2021,ND
2021-09-22,North Dakota,38,127316,1628,641,2,2021-09,2021,ND
2021-09-23,North Dakota,38,127945,1628,629,0,2021-09,2021,ND
2021-09-24,North Dakota,38,128586,1631,641,3,2021-09,2021,ND
2021-09-25,North Dakota,38,129223,1638,637,7,2021-09,2021,ND
2021-09-26,North Dakota,38,129506,1638,283,0,2021-09,2021,ND
2021-09-27,North Dakota,38,129724,1638,218,0,2021-09,2021,ND
2021-09-28,North Dakota,38,130608,1641,884,3,2021-09,2021,ND
2021-09-29,North Dakota,38,131433,1644,825,3,2021-09,2021,ND
2021-09-30,North Dakota,38,132192,1645,759,1,2021-09,2021,ND
2021-10-01,North Dakota,38,132842,1645,650,0,2021-10,2021,ND
2021-10-02,North Dakota,38,133553,1655,711,10,2021-10,2021,ND
2021-10-03,North Dakota,38,133819,1655,266,0,2021-10,2021,ND
2021-10-04,North Dakota,38,134096,1654,277,1,2021-10,2021,ND
2021-10-05,North Dakota,38,134955,1656,859,2,2021-10,2021,ND
2021-10-06,North Dakota,38,135761,1662,806,6,2021-10,2021,ND
2021-10-07,North Dakota,38,136467,1668,706,6,2021-10,2021,ND
2021-10-08,North Dakota,38,137160,1669,693,1,2021-10,2021,ND
2021-10-09,North Dakota,38,137712,1676,552,7,2021-10,2021,ND
2021-10-10,North Dakota,38,137985,1676,273,0,2021-10,2021,ND
2021-10-11,North Dakota,38,138215,1676,230,0,2021-10,2021,ND
2021-10-12,North Dakota,38,138936,1686,721,10,2021-10,2021,ND
2021-10-13,North Dakota,38,139597,1692,661,6,2021-10,2021,ND
2021-10-14,North Dakota,38,140220,1696,623,4,2021-10,2021,ND
2021-10-15,North Dakota,38,140780,1703,560,7,2021-10,2021,ND
2021-10-16,North Dakota,38,141302,1714,522,11,2021-10,2021,ND
2021-10-17,North Dakota,38,141518,1714,216,0,2021-10,2021,ND
2021-10-18,North Dakota,38,141717,1714,199,0,2021-10,2021,ND
2021-10-19,North Dakota,38,142441,1724,724,10,2021-10,2021,ND
2021-10-20,North Dakota,38,143019,1732,578,8,2021-10,2021,ND
2021-10-21,North Dakota,38,143555,1737,536,5,2021-10,2021,ND
2021-10-22,North Dakota,38,144123,1749,568,12,2021-10,2021,ND
2021-10-23,North Dakota,38,144594,1753,471,4,2021-10,2021,ND
2021-10-24,North Dakota,38,144783,1753,189,0,2021-10,2021,ND
2021-10-25,North Dakota,38,145038,1753,255,0,2021-10,2021,ND
2021-10-26,North Dakota,38,145779,1770,741,17,2021-10,2021,ND
2021-10-27,North Dakota,38,146423,1782,644,12,2021-10,2021,ND
2021-10-28,North Dakota,38,147089,1787,666,5,2021-10,2021,ND
2021-10-29,North Dakota,38,147607,1792,518,5,2021-10,2021,ND
2021-10-30,North Dakota,38,148127,1798,520,6,2021-10,2021,ND
2021-10-31,North Dakota,38,148430,1798,303,0,2021-10,2021,ND
2021-11-01,North Dakota,38,148587,1798,157,0,2021-11,2021,ND
2021-11-02,North Dakota,38,149243,1810,656,12,2021-11,2021,ND
2021-11-03,North Dakota,38,149892,1815,649,5,2021-11,2021,ND
2021-11-04,North Dakota,38,150503,1820,611,5,2021-11,2021,ND
2021-11-05,North Dakota,38,151077,1824,574,4,2021-11,2021,ND
2021-11-06,North Dakota,38,151680,1827,603,3,2021-11,2021,ND
2021-11-07,North Dakota,38,151876,1827,196,0,2021-11,2021,ND
2021-11-08,North Dakota,38,152036,1827,160,0,2021-11,2021,ND
2021-11-09,North Dakota,38,152818,1832,782,5,2021-11,2021,ND
2021-11-10,North Dakota,38,153461,1838,643,6,2021-11,2021,ND
2021-11-11,North Dakota,38,154085,1840,624,2,2021-11,2021,ND
2021-11-12,North Dakota,38,154487,1840,402,0,2021-11,2021,ND
2020-03-11,Wyoming,56,1,0,1,0,2020-03,2020,WY
2020-03-12,Wyoming,56,1,0,0,0,2020-03,2020,WY
2020-03-13,Wyoming,56,2,0,1,0,2020-03,2020,WY
2020-03-14,Wyoming,56,3,0,1,0,2020-03,2020,WY
2020-03-15,Wyoming,56,3,0,0,0,2020-03,2020,WY
2020-03-16,Wyoming,56,10,0,7,0,2020-03,2020,WY
2020-03-17,Wyoming,56,15,0,5,0,2020-03,2020,WY
2020-03-18,Wyoming,56,17,0,2,0,2020-03,2020,WY
2020-03-19,Wyoming,56,18,0,1,0,2020-03,2020,WY
2020-03-20,Wyoming,56,22,0,4,0,2020-03,2020,WY
2020-03-21,Wyoming,56,24,0,2,0,2020-03,2020,WY
2020-03-22,Wyoming,56,26,0,2,0,2020-03,2020,WY
2020-03-23,Wyoming,56,28,0,2,0,2020-03,2020,WY
2020-03-24,Wyoming,56,37,0,9,0,2020-03,2020,WY
2020-03-25,Wyoming,56,49,0,12,0,2020-03,2020,WY
2020-03-26,Wyoming,56,56,0,7,0,2020-03,2020,WY
2020-03-27,Wyoming,56,74,0,18,0,2020-03,2020,WY
2020-03-28,Wyoming,56,85,0,11,0,2020-03,2020,WY
2020-03-29,Wyoming,56,88,0,3,0,2020-03,2020,WY
2020-03-30,Wyoming,56,96,0,8,0,2020-03,2020,WY
2020-03-31,Wyoming,56,121,0,25,0,2020-03,2020,WY
2020-04-01,Wyoming,56,138,0,17,0,2020-04,2020,WY
2020-04-02,Wyoming,56,154,0,16,0,2020-04,2020,WY
2020-04-03,Wyoming,56,167,0,13,0,2020-04,2020,WY
2020-04-04,Wyoming,56,189,0,22,0,2020-04,2020,WY
2020-04-05,Wyoming,56,200,0,11,0,2020-04,2020,WY
2020-04-06,Wyoming,56,213,0,13,0,2020-04,2020,WY
2020-04-07,Wyoming,56,221,0,8,0,2020-04,2020,WY
2020-04-08,Wyoming,56,230,0,9,0,2020-04,2020,WY
2020-04-09,Wyoming,56,303,0,73,0,2020-04,2020,WY
2020-04-10,Wyoming,56,320,0,17,0,2020-04,2020,WY
2020-04-11,Wyoming,56,343,0,23,0,2020-04,2020,WY
2020-04-12,Wyoming,56,364,0,21,0,2020-04,2020,WY
2020-04-13,Wyoming,56,373,1,9,1,2020-04,2020,WY
2020-04-14,Wyoming,56,373,1,0,0,2020-04,2020,WY
2020-04-15,Wyoming,56,392,2,19,1,2020-04,2020,WY
2020-04-16,Wyoming,56,393,2,1,0,2020-04,2020,WY
2020-04-17,Wyoming,56,401,2,8,0,2020-04,2020,WY
2020-04-18,Wyoming,56,412,2,11,0,2020-04,2020,WY
2020-04-19,Wyoming,56,422,2,10,0,2020-04,2020,WY
2020-04-20,Wyoming,56,426,2,4,0,2020-04,2020,WY
2020-04-21,Wyoming,56,442,6,16,4,2020-04,2020,WY
2020-04-22,Wyoming,56,447,6,5,0,2020-04,2020,WY
2020-04-23,Wyoming,56,453,7,6,1,2020-04,2020,WY
2020-04-24,Wyoming,56,473,7,20,0,2020-04,2020,WY
2020-04-25,Wyoming,56,477,7,4,0,2020-04,2020,WY
2020-04-26,Wyoming,56,502,7,25,0,2020-04,2020,WY
2020-04-27,Wyoming,56,520,7,18,0,2020-04,2020,WY
2020-04-28,Wyoming,56,536,7,16,0,2020-04,2020,WY
2020-04-29,Wyoming,56,544,7,8,0,2020-04,2020,WY
2020-04-30,Wyoming,56,559,7,15,0,2020-04,2020,WY
2020-05-01,Wyoming,56,566,7,7,0,2020-05,2020,WY
2020-05-02,Wyoming,56,579,7,13,0,2020-05,2020,WY
2020-05-03,Wyoming,56,586,7,7,0,2020-05,2020,WY
2020-05-04,Wyoming,56,596,7,10,0,2020-05,2020,WY
2020-05-05,Wyoming,56,604,7,8,0,2020-05,2020,WY
2020-05-06,Wyoming,56,631,7,27,0,2020-05,2020,WY
2020-05-07,Wyoming,56,635,7,4,0,2020-05,2020,WY
2020-05-08,Wyoming,56,644,7,9,0,2020-05,2020,WY
2020-05-09,Wyoming,56,653,7,9,0,2020-05,2020,WY
2020-05-10,Wyoming,56,662,7,9,0,2020-05,2020,WY
2020-05-11,Wyoming,56,669,7,7,0,2020-05,2020,WY
2020-05-12,Wyoming,56,675,7,6,0,2020-05,2020,WY
2020-05-13,Wyoming,56,688,7,13,0,2020-05,2020,WY
2020-05-14,Wyoming,56,701,7,13,0,2020-05,2020,WY
2020-05-15,Wyoming,56,716,7,15,0,2020-05,2020,WY
2020-05-16,Wyoming,56,741,7,25,0,2020-05,2020,WY
2020-05-17,Wyoming,56,754,8,13,1,2020-05,2020,WY
2020-05-18,Wyoming,56,766,10,12,2,2020-05,2020,WY
2020-05-19,Wyoming,56,776,10,10,0,2020-05,2020,WY
2020-05-20,Wyoming,56,787,11,11,1,2020-05,2020,WY
2020-05-21,Wyoming,56,801,12,14,1,2020-05,2020,WY
2020-05-22,Wyoming,56,803,12,2,0,2020-05,2020,WY
2020-05-23,Wyoming,56,813,12,10,0,2020-05,2020,WY
2020-05-24,Wyoming,56,813,12,0,0,2020-05,2020,WY
2020-05-25,Wyoming,56,843,12,30,0,2020-05,2020,WY
2020-05-26,Wyoming,56,850,13,7,1,2020-05,2020,WY
2020-05-27,Wyoming,56,860,14,10,1,2020-05,2020,WY
2020-05-28,Wyoming,56,876,15,16,1,2020-05,2020,WY
2020-05-29,Wyoming,56,891,15,15,0,2020-05,2020,WY
2020-05-30,Wyoming,56,898,16,7,1,2020-05,2020,WY
2020-05-31,Wyoming,56,903,16,5,0,2020-05,2020,WY
2020-06-01,Wyoming,56,910,17,7,1,2020-06,2020,WY
2020-06-02,Wyoming,56,912,17,2,0,2020-06,2020,WY
2020-06-03,Wyoming,56,915,17,3,0,2020-06,2020,WY
2020-06-04,Wyoming,56,921,17,6,0,2020-06,2020,WY
2020-06-05,Wyoming,56,933,17,12,0,2020-06,2020,WY
